track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
2c7huQpWR29bcXrrvLcG2j,We Need A Resolution (feat. Timbaland),0urTpYCsixqZwgNTkPJOJ4,Aaliyah,0cNaDPtbHC1PMJMRTY2GFc,242826,07-07-2001,64,0.728,0.512,11,-9.199,0,0.29,0.3,0,0.113,0.824,147.17,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0ceeRNqbOzRiGE42KWSrRa,Into You (feat. Fabolous),0le01dl1WllSHhjEXRl4in,Tamia,43QuYbSfbTjcsghwJyUnyP,294093,05-04-2004,61,0.677,0.531,7,-7.683,0,0.0327,0.219,0,0.173,0.57,91.104,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
4iuNZTcvT9diFySSzVsnVS,When I See U,7xAcVHPiirnUqfdqo0USb1,Fantasia,42DybH3gl3WcfXAQySOEiX,217346,09-12-2006,71,0.569,0.596,8,-6.486,1,0.172,0.452,7.92E-05,0.205,0.754,93.135,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
4iuNZTcvT9diFySSzVsnVS,When I See U,7xAcVHPiirnUqfdqo0USb1,Fantasia,42DybH3gl3WcfXAQySOEiX,217346,09-12-2006,71,0.569,0.596,8,-6.486,1,0.172,0.452,7.92E-05,0.205,0.754,93.135,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
2RqZFOLOnzVmHUX7ZMcaES,Let It Go,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,7mdy09EO4q6F9VWBtXDDjK,238333,01-01-2007,67,0.806,0.721,10,-5.167,0,0.215,0.197,0,0.209,0.781,94.967,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6nTcn8CybBcx0t7IaXEJ6O,Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,6zuCJaxmHKNKN5hMDF556U,251640,18-04-2000,60,0.608,0.76,4,-5.851,0,0.242,0.0129,0,0.332,0.366,168.211,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,7EXstuWka51pNFzEAidEol,256733,21-09-2004,75,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,7EXstuWka51pNFzEAidEol,256733,21-09-2004,75,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514,37i9dQZF1DXch2nNxu927l,Suprême R&B
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,7EXstuWka51pNFzEAidEol,256733,21-09-2004,75,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514,37i9dQZF1DWWWvWJNPeyJE,Sexy R&B
6zMUIb4uce1CzpbjR3vMdN,Foolish,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,227386,01-01-2002,72,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6zMUIb4uce1CzpbjR3vMdN,Foolish,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,227386,01-01-2002,72,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,37i9dQZF1DXch2nNxu927l,Suprême R&B
6zMUIb4uce1CzpbjR3vMdN,Foolish,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,227386,01-01-2002,72,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,37i9dQZF1DX04mASjTsvf0,R&B Classics
1zpu1PZ8ecmcX525Z3X8cl,Yo (Excuse Me Miss),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,2gRm1k9fVkhTfZDHvBI2sR,229040,29-11-2005,0,0.605,0.633,1,-5.899,0,0.251,0.119,0,0.225,0.592,87.26,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
5Y77SQxEr1eiofPeUTPHxM,You,1Xfmvd48oOhEWkscWyEbh9,Lloyd,6Lq7nLkIq7C0zVJp0OGSGO,273133,01-01-2007,71,0.412,0.876,5,-6.008,0,0.47,0.102,0,0.297,0.703,130.159,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2x5D8ht7dQigcmpeH8PwMS,Career Reflections featuring Brandy,0LyfQWJT6nXafLPZqxe9Of,Various Artists,2YKhx9KrL0obmMTb1W4AdF,47722,13-10-2021,17,0.686,0.222,11,-21.88,1,0.953,0.699,0,0.406,0.882,53.671,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3LmvfNUQtglbTrydsdIqFU,We Belong Together,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,201400,01-01-2005,71,0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3LmvfNUQtglbTrydsdIqFU,We Belong Together,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,201400,01-01-2005,71,0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",6vWDO969PvNqNYHIOW5v0m,Beyoncé,6oxVabMIqCMJRYN1GqR3Vf,301133,24-06-2003,64,0.75,0.458,1,-9.092,1,0.0803,0.226,3.25E-05,0.137,0.536,83.61,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0W4NhJhcqKCqEP2GIpDCDq,Love,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,4zEAsP0RIfbGARdtsgAaUV,255333,01-01-2005,75,0.688,0.519,5,-4.285,1,0.0283,0.064,0,0.1,0.318,116.714,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,5cnNuunPepqlcT0VoFdLOh,246333,01-01-2005,5,0.724,0.705,2,-5.859,0,0.112,0.067,0,0.262,0.662,146.589,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,5cnNuunPepqlcT0VoFdLOh,246333,01-01-2005,5,0.724,0.705,2,-5.859,0,0.112,0.067,0,0.262,0.662,146.589,37i9dQZF1DXch2nNxu927l,Suprême R&B
0Uyh92tLyb9JawG8lmWCzJ,Differences,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,5IZeegMeRHlyKE6LKrVuYt,265533,03-04-2001,67,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
174rZBKJAqD10VBnOjlQQ3,How Do I Breathe,20s0P9QLxGqKuCsGwFsp7w,Mario,23heJEeNSmPytB3UpSJ3iD,216893,11-12-2007,69,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08E-06,0.263,0.487,97.956,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3CgksqmyMvWLo5g7WOnZVf,R&B Fashion & Style featuring Brandy,0LyfQWJT6nXafLPZqxe9Of,Various Artists,2YKhx9KrL0obmMTb1W4AdF,40234,13-10-2021,15,0.718,0.294,11,-20.632,0,0.962,0.568,0,0.584,0.901,115.236,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3s2MyU2YCwNNwcSokt0jXD,Girl,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,0b6ivSFfDs38MG7aLn9rvO,224146,16-11-2004,63,0.567,0.747,6,-6.019,0,0.105,0.31,0,0.04,0.556,89.036,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2aIdVb8v9KTpEZnftkz2mD,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),3aQeKQSyrW4qWr35idm0cy,T-Pain,44Z1ZEmOyois0QoAgfUxrD,227960,05-06-2007,6,0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.594,80.001,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6CUTYJQKcDwcQ63EulINUo,Officially Missing You,0le01dl1WllSHhjEXRl4in,Tamia,43QuYbSfbTjcsghwJyUnyP,242466,05-04-2004,58,0.476,0.407,4,-9.239,0,0.0368,0.247,0,0.144,0.226,178.258,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
4VKnkoNNM6yTb4cXXX3wqD,Shake It Off,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,232840,01-01-2005,62,0.777,0.493,2,-6.516,1,0.126,0.181,0,0.108,0.82,134.086,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,23zg3TcAtWQy7J6upgbUnj,Usher,6k16WXh4rKyusIoN00rmpi,266893,07-08-2001,72,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,23zg3TcAtWQy7J6upgbUnj,Usher,6k16WXh4rKyusIoN00rmpi,266893,07-08-2001,72,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,37i9dQZF1DXch2nNxu927l,Suprême R&B
6BIcjFZIVDZxNAcofRFPx4,So Gone,6nzxy2wXs6tLgzEtqOkEi2,Monica,4lSQkGgFffaUOd22Yrc25v,242773,2003,66,0.618,0.552,8,-6.863,1,0.0981,0.176,0,0.252,0.586,81.975,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6BIcjFZIVDZxNAcofRFPx4,So Gone,6nzxy2wXs6tLgzEtqOkEi2,Monica,4lSQkGgFffaUOd22Yrc25v,242773,2003,66,0.618,0.552,8,-6.863,1,0.0981,0.176,0,0.252,0.586,81.975,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
02QQXgeAghpU4smdM7l7We,Spotlight,35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,6RCEPR3vf58GQTK2sT1cQP,250106,30-09-2008,62,0.707,0.724,11,-3.887,0,0.051,0.0448,0,0.072,0.659,108.984,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,0UZsKcXzOehMvFWTiBlwMi,261933,2000,69,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,0UZsKcXzOehMvFWTiBlwMi,261933,2000,69,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,37i9dQZF1DXch2nNxu927l,Suprême R&B
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,0UZsKcXzOehMvFWTiBlwMi,261933,2000,69,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B
39YovPslPCXbFYhlYjsZ2Y,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),15Dh5PvHQj909E0RgAe0aN,Nivea,6tXzTKfHd9fR1OPsvstxVt,213226,10-12-2002,60,0.879,0.73,11,-4.369,0,0.164,0.114,0,0.241,0.885,99.925,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3SfZpKjMwvUQKGCty1dJ0T,"Slow Down - 12"" Version",4HgF4KnohByNElYid7iCNb,Bobby V.,5D7khI4iB1RseZNgoBQPLi,258666,01-01-2005,0,0.563,0.746,11,-4.832,0,0.101,0.17,5.58E-06,0.338,0.598,186.118,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
1vwUsp52io0AGQ5yv470IC,Take You Down,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,6p5pW2WwgVECsOhrXPAyhI,245933,06-11-2007,65,0.387,0.64,11,-5.817,0,0.081,0.107,0,0.319,0.617,59.989,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0JKjqJLo145b1mqA6MnhIl,Do You,21E3waRsmPlU7jZsS13rcj,Ne-Yo,52q9xNv8COtSU9phlbO5sg,228266,01-01-2007,58,0.588,0.614,5,-5.857,0,0.0726,0.31,0,0.321,0.59,121.299,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6CbcdeTQKj0qTaZTt0xkdk,Happy,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,262226,01-01-2002,63,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74E-06,0.124,0.695,89.488,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0JEqGkvUiMTQmFY6sgL9kg,No One,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,0neqylYFL6s6Ikdf3UFmUo,253813,09-11-2007,0,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47E-06,0.111,0.158,89.969,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
5rPzPAaOUceS8HiAculegz,Bad Girl,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,261800,23-03-2004,63,0.777,0.829,6,-6.905,0,0.268,0.245,0,0.207,0.835,87.998,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,2V99Z0aZgSK6XTbh19UYTU,266306,23-09-2008,64,0.683,0.664,5,-4.233,0,0.0332,0.538,0,0.0671,0.866,106.991,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3sfydNh0QQAdnIAtDVG16H,Like This (feat. Eve),3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,2aBdyOINaz4J1aap1eoLPW,215853,22-06-2007,59,0.676,0.73,1,-5.963,1,0.267,0.00193,0,0.0627,0.489,178.117,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3sfydNh0QQAdnIAtDVG16H,Like This (feat. Eve),3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,2aBdyOINaz4J1aap1eoLPW,215853,22-06-2007,59,0.676,0.73,1,-5.963,1,0.267,0.00193,0,0.0627,0.489,178.117,37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B
3VEZvzr84WVnoorZ4tlBSw,He Can't Love U,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,4tIkdOt2ohTHJ1VptEwNu3,244053,18-01-2000,57,0.721,0.836,8,-3.972,0,0.206,0.112,0,0.235,0.508,126.279,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
5tFDgH6do20IXdSoNBAmXK,I Should Have Cheated,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,4zEAsP0RIfbGARdtsgAaUV,327693,01-01-2005,60,0.436,0.533,2,-4.266,0,0.0472,0.265,0,0.332,0.366,130.768,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0IvTGWbNnCiUi9IOF7ye3F,I Like It,4p07QU02SrLsaORo25h2Lg,Sammie,5q8AaOLpjlUQTn9KaQnI0f,251040,01-01-2000,57,0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,129.963,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3QE7ObGjkt1kYnhLvZPRUy,Go On Girl,21E3waRsmPlU7jZsS13rcj,Ne-Yo,52q9xNv8COtSU9phlbO5sg,261426,01-01-2007,64,0.637,0.521,4,-6.959,1,0.109,0.155,0,0.0945,0.562,83.896,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
5cU50IAoAFF7qFWOtdbEjr,I Need a Girl,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,44jrX3SThj7pFjOzUTLm85,214480,31-08-2009,56,0.602,0.785,7,-6.129,1,0.0578,0.245,0,0.19,0.565,84.038,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0Ri0LzOMJmqi9HGZE5cRYV,Need U Bad,7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,2V99Z0aZgSK6XTbh19UYTU,257426,23-09-2008,58,0.529,0.659,7,-5.318,1,0.0629,0.0232,0,0.114,0.36,138.196,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0AVpYUg9VAvkOqlqfCyn30,Hot Like Fire (Timbaland's Groove Mix) (feat. Missy Elliott & Timbaland) - Bonus,0urTpYCsixqZwgNTkPJOJ4,Aaliyah,79EIRdmpPSIWfRlxaZdJbG,275250,27-08-1996,61,0.75,0.641,0,-5.165,1,0.132,0.177,0.0171,0.127,0.849,82.541,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
6a5jHgwqYMk9wlYJYfs3c9,Can We Talk,5VfqJBmXcf6ZqXoGij5qTE,Tevin Campbell,3hwPsvBmnFXv5qFueDDUjN,284586,2001,65,0.658,0.711,2,-7.424,0,0.0425,0.0759,1.77E-05,0.0446,0.614,172.365,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5HQwoi47vjLNqaOc329VNM,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",05oH07COxkXKIMt6mIPRee,Brandy,3Wp3pDoipERYHTH020cbQk,256666,05-04-2005,0,0.893,0.433,11,-5.88,0,0.396,0.33,0,0.395,0.675,86.01,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5HQwoi47vjLNqaOc329VNM,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",05oH07COxkXKIMt6mIPRee,Brandy,3Wp3pDoipERYHTH020cbQk,256666,05-04-2005,0,0.893,0.433,11,-5.88,0,0.396,0.33,0,0.395,0.675,86.01,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
2lp8xjq0WTm3HZKHuDEweg,Tell Me,7opRqRgF9lvnVraBFCMvIj,Groove Theory,0VVegiriO1eyyfOKrLmxtc,236066,25-07-1995,65,0.8,0.362,6,-10.849,0,0.0634,0.035,3.99E-06,0.0667,0.888,93.059,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
2lp8xjq0WTm3HZKHuDEweg,Tell Me,7opRqRgF9lvnVraBFCMvIj,Groove Theory,0VVegiriO1eyyfOKrLmxtc,236066,25-07-1995,65,0.8,0.362,6,-10.849,0,0.0634,0.035,3.99E-06,0.0667,0.888,93.059,37i9dQZF1DX04mASjTsvf0,R&B Classics
0BTGqPIW9acmhhUmENkq5r,If You Love Me,6dQgkiJm1fRkcqKOvPzysr,Brownstone,4AqJY8SxoiR6MWWfawrxVz,304160,01-06-1993,61,0.687,0.583,7,-10.224,1,0.0639,0.225,0,0.105,0.211,95.138,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
0BTGqPIW9acmhhUmENkq5r,If You Love Me,6dQgkiJm1fRkcqKOvPzysr,Brownstone,4AqJY8SxoiR6MWWfawrxVz,304160,01-06-1993,61,0.687,0.583,7,-10.224,1,0.0639,0.225,0,0.105,0.211,95.138,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
0BTGqPIW9acmhhUmENkq5r,If You Love Me,6dQgkiJm1fRkcqKOvPzysr,Brownstone,4AqJY8SxoiR6MWWfawrxVz,304160,01-06-1993,61,0.687,0.583,7,-10.224,1,0.0639,0.225,0,0.105,0.211,95.138,37i9dQZF1DXch2nNxu927l,Suprême R&B
5u3FywQOPJ5O7ZAjm31cnq,Right Here - Human Nature Radio Mix,2NmK5FyrQ18HOPXq1UBzqa,SWV,5mfslBbxkZtxhSfnB2u2Gj,226800,1992,59,0.601,0.74,9,-5.043,0,0.0573,0.0299,0.332,0.0937,0.672,94.013,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5u3FywQOPJ5O7ZAjm31cnq,Right Here - Human Nature Radio Mix,2NmK5FyrQ18HOPXq1UBzqa,SWV,5mfslBbxkZtxhSfnB2u2Gj,226800,1992,59,0.601,0.74,9,-5.043,0,0.0573,0.0299,0.332,0.0937,0.672,94.013,37i9dQZF1DX04mASjTsvf0,R&B Classics
5u3FywQOPJ5O7ZAjm31cnq,Right Here - Human Nature Radio Mix,2NmK5FyrQ18HOPXq1UBzqa,SWV,5mfslBbxkZtxhSfnB2u2Gj,226800,1992,59,0.601,0.74,9,-5.043,0,0.0573,0.0299,0.332,0.0937,0.672,94.013,37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B
7MQywXGHEev7JmwwIzMcao,Love Like This,5NDMothbpdpq2xHqSjrrWn,Faith Evans,2jQdDSxc2T21OFC72lAMYL,275706,1998,68,0.767,0.551,0,-7.328,1,0.0616,0.00364,0,0.0451,0.796,100.904,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
7MQywXGHEev7JmwwIzMcao,Love Like This,5NDMothbpdpq2xHqSjrrWn,Faith Evans,2jQdDSxc2T21OFC72lAMYL,275706,1998,68,0.767,0.551,0,-7.328,1,0.0616,0.00364,0,0.0451,0.796,100.904,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
7MQywXGHEev7JmwwIzMcao,Love Like This,5NDMothbpdpq2xHqSjrrWn,Faith Evans,2jQdDSxc2T21OFC72lAMYL,275706,1998,68,0.767,0.551,0,-7.328,1,0.0616,0.00364,0,0.0451,0.796,100.904,37i9dQZF1DXch2nNxu927l,Suprême R&B
7MQywXGHEev7JmwwIzMcao,Love Like This,5NDMothbpdpq2xHqSjrrWn,Faith Evans,2jQdDSxc2T21OFC72lAMYL,275706,1998,68,0.767,0.551,0,-7.328,1,0.0616,0.00364,0,0.0451,0.796,100.904,37i9dQZF1DX04mASjTsvf0,R&B Classics
7MQywXGHEev7JmwwIzMcao,Love Like This,5NDMothbpdpq2xHqSjrrWn,Faith Evans,2jQdDSxc2T21OFC72lAMYL,275706,1998,68,0.767,0.551,0,-7.328,1,0.0616,0.00364,0,0.0451,0.796,100.904,37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B
1CAw3ethNuSDPf3E7luSFF,Faded Pictures,5aEWnrN8h3MhuFUPRfaVuy,Case,3UuOV0067Agbr3L9bE1D9K,229773,01-01-1999,61,0.705,0.511,6,-7.422,0,0.202,0.125,1.72E-06,0.153,0.581,82.011,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
4MTHIKGWNTBoubzDMkXFfa,I Can Love You,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,11s3RAPMk0LpsZhuniepSW,286400,01-01-1997,59,0.635,0.614,7,-7.165,1,0.197,0.0179,0.000201,0.415,0.736,174.213,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
0Rj9OeVLzgCk95Dl1oxYWD,One In A Million,0urTpYCsixqZwgNTkPJOJ4,Aaliyah,0vqRNgbh25rbYpiZ2Ejv6s,269506,2002,43,0.722,0.557,11,-4.64,0,0.0451,0.0339,1.69E-05,0.178,0.361,121.948,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
7jg3Irt0hqnss3HvaPP2D2,Only You (feat. The Notorious B.I.G.) - Radio Mix,7urq0VfqxEYEEiZUkebXT4,112,5lSLGYViKHz22S8gEXz9Vc,260426,27-08-1996,58,0.778,0.644,8,-7.6,1,0.0532,0.145,0,0.112,0.846,96.025,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5PG3h38oiQLEJlOuOvIs80,Still Not a Player (feat. Joe),2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,2hwM2z7y5OWRkCZ9cPaOLq,236906,14-10-2008,62,0.902,0.614,4,-6.529,0,0.289,0.184,0.000742,0.0867,0.862,94.069,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5PG3h38oiQLEJlOuOvIs80,Still Not a Player (feat. Joe),2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,2hwM2z7y5OWRkCZ9cPaOLq,236906,14-10-2008,62,0.902,0.614,4,-6.529,0,0.289,0.184,0.000742,0.0867,0.862,94.069,37i9dQZF1DX04mASjTsvf0,R&B Classics
2T6gVrosnbyaSGKXqsbi8I,Lady,336vr2M3Va0FjyvB55lJEd,D'Angelo,1Owp8VOaFEk4r7zkvGOHmE,346266,03-07-1995,0,0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5OQO6NEs89flntUWPtXUiG,Steelo,2S8UlyXW4JjjHcbeg8ddIo,702,5Zm0jwZc5J4jWk9rLmABKO,257959,01-01-1996,58,0.767,0.731,8,-8.109,0,0.114,0.103,0.00364,0.102,0.678,90.997,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5A0aUvnfAEcmUx3hoXjI8R,I'm So Into You,2NmK5FyrQ18HOPXq1UBzqa,SWV,2BBrAtWY0c6dPio5b2JYFK,278333,27-10-1992,63,0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.623,99.01,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5A0aUvnfAEcmUx3hoXjI8R,I'm So Into You,2NmK5FyrQ18HOPXq1UBzqa,SWV,2BBrAtWY0c6dPio5b2JYFK,278333,27-10-1992,63,0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.623,99.01,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
3XG801WWhqC753dekEBkMt,Real Love,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,5Q3xLiKnY4ShDuQda7qfg2,269973,01-01-1992,64,0.769,0.781,0,-5.472,1,0.0797,0.119,0.000371,0.0506,0.826,95.02,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
1poK64Wt7p7VwrAbFgD5hS,Can't You See,1urjDGTd4iBze91Z1W1gu7,Total,46JQVqJpOg8opDLUl1qHT1,277320,09-03-2004,0,0.715,0.721,8,-5.622,0,0.0541,0.157,1.75E-06,0.309,0.807,86.26,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",5KNqYrivNgVCHBssEUSu5B,Donell Jones,01riz9JMpPdL99fYhoZaph,243733,29-05-1999,66,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73E-05,0.0419,0.868,103.032,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",5KNqYrivNgVCHBssEUSu5B,Donell Jones,01riz9JMpPdL99fYhoZaph,243733,29-05-1999,66,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73E-05,0.0419,0.868,103.032,37i9dQZF1DXch2nNxu927l,Suprême R&B
